collected_at,lot_name,free_spaces,occupancy_pct
2026-02-06 15:41:21.021292+00,lot_26,355,18.58
2026-02-06 15:41:20.923183+00,lot_24,351,13.55
2026-02-06 15:41:20.81947+00,lot_6,338,12.66
2026-02-06 15:41:20.61691+00,big_springs_1,225,54.08
2026-02-06 15:35:48.879365+00,lot_50,366,11.38
2026-02-06 15:35:48.772162+00,lot_32,244,5.43
2026-02-06 15:35:48.664449+00,lot_30,1782,16.85
2026-02-06 15:35:48.55651+00,lot_26,370,15.14
2026-02-06 15:35:48.449181+00,lot_24,355,12.56
2026-02-06 15:35:48.340685+00,lot_6,341,11.89
2026-02-06 15:35:48.123205+00,big_springs_1,227,53.67
2026-02-06 15:31:12.71647+00,lot_50,368,10.9
2026-02-06 15:31:12.618585+00,lot_32,251,2.71
2026-02-06 15:31:12.521483+00,lot_30,1815,15.31
2026-02-06 15:31:12.424363+00,lot_26,379,13.07
2026-02-06 15:31:12.326558+00,lot_24,359,11.58
2026-02-06 15:31:12.229598+00,lot_6,348,10.08
2026-02-06 15:31:12.03244+00,big_springs_1,227,53.67
2026-02-06 15:26:02.284627+00,lot_50,372,9.93
2026-02-06 15:26:02.173773+00,lot_32,251,2.71
2026-02-06 15:26:02.062544+00,lot_30,1839,14.19
2026-02-06 15:26:01.951643+00,lot_26,382,12.39
2026-02-06 15:26:01.841574+00,lot_24,361,11.08
2026-02-06 15:26:01.73087+00,lot_6,355,8.27
2026-02-06 15:26:01.501216+00,big_springs_1,227,53.67
2026-02-06 15:20:53.159315+00,lot_50,372,9.93
2026-02-06 15:20:53.050175+00,lot_32,251,2.71
2026-02-06 15:20:52.938578+00,lot_30,1861,13.16
2026-02-06 15:20:52.829617+00,lot_26,397,8.94
2026-02-06 15:20:52.718945+00,lot_24,359,11.58
2026-02-06 15:20:52.608089+00,lot_6,358,7.49
2026-02-06 15:20:52.386468+00,big_springs_1,226,53.88
2026-02-06 15:16:12.034115+00,lot_50,371,10.17
2026-02-06 15:16:11.925312+00,lot_32,253,1.94
2026-02-06 15:16:11.815932+00,lot_30,1883,12.13
2026-02-06 15:16:11.707037+00,lot_26,397,8.94
2026-02-06 15:16:11.593755+00,lot_24,364,10.34
2026-02-06 15:16:11.484114+00,lot_6,362,6.46
2026-02-06 15:16:11.261484+00,big_springs_1,225,54.08
2026-02-06 15:10:56.944404+00,lot_50,371,10.17
2026-02-06 15:10:56.828475+00,lot_32,255,1.16
2026-02-06 15:10:56.717249+00,lot_30,1901,11.29
2026-02-06 15:10:56.606391+00,lot_26,397,8.94
2026-02-06 15:10:56.495752+00,lot_24,364,10.34
2026-02-06 15:10:56.385064+00,lot_6,366,5.43
2026-02-06 15:10:56.16253+00,big_springs_1,225,54.08
2026-02-06 15:06:07.960838+00,lot_50,372,9.93
2026-02-06 15:06:07.848717+00,lot_32,255,1.16
2026-02-06 15:06:07.736962+00,lot_30,1906,11.06
2026-02-06 15:06:07.624737+00,lot_26,397,8.94
2026-02-06 15:06:07.512183+00,lot_24,363,10.59
2026-02-06 15:06:07.39985+00,lot_6,369,4.65
2026-02-06 15:06:07.16004+00,big_springs_1,225,54.08
2026-02-06 15:02:17.805645+00,lot_50,372,9.93
2026-02-06 15:02:17.694742+00,lot_32,255,1.16
2026-02-06 15:02:17.584111+00,lot_30,1908,10.97
2026-02-06 15:02:17.47336+00,lot_26,402,7.8
2026-02-06 15:02:17.362152+00,lot_24,364,10.34
2026-02-06 15:02:17.250308+00,lot_6,371,4.13
2026-02-06 15:02:17.018345+00,big_springs_1,226,53.88
2026-02-06 14:02:03.691243+00,lot_50,391,5.33
2026-02-06 14:02:03.58246+00,lot_32,258,0
2026-02-06 14:02:03.474557+00,lot_30,1939,9.52
2026-02-06 14:02:03.364033+00,lot_26,415,4.82
2026-02-06 14:02:03.255224+00,lot_24,380,6.4
2026-02-06 14:02:03.14714+00,lot_6,377,2.58
2026-02-06 14:02:02.917094+00,big_springs_1,223,54.49
2026-02-06 13:01:45.919834+00,lot_50,399,3.39
2026-02-06 13:01:45.821267+00,lot_32,258,0
2026-02-06 13:01:45.72147+00,lot_30,1946,9.19
2026-02-06 13:01:45.619711+00,lot_26,416,4.59
2026-02-06 13:01:45.519438+00,lot_24,381,6.16
2026-02-06 13:01:45.419301+00,lot_6,377,2.58
2026-02-06 13:01:45.189326+00,big_springs_1,223,54.49
2026-02-06 12:02:22.303332+00,lot_50,399,3.39
2026-02-06 12:02:22.202324+00,lot_32,258,0
2026-02-06 12:02:22.101106+00,lot_30,1943,9.33
2026-02-06 12:02:22.000234+00,lot_26,416,4.59
2026-02-06 12:02:21.899407+00,lot_24,379,6.65
2026-02-06 12:02:21.798284+00,lot_6,377,2.58
2026-02-06 12:02:21.584626+00,big_springs_1,224,54.29
2026-02-06 11:02:20.167624+00,lot_50,374,9.44
2026-02-06 11:02:20.058705+00,lot_32,258,0
2026-02-06 11:02:19.95198+00,lot_30,1896,11.53
2026-02-06 11:02:19.843344+00,lot_26,415,4.82
2026-02-06 11:02:19.735656+00,lot_24,369,9.11
2026-02-06 11:02:19.625707+00,lot_6,387,0
2026-02-06 11:02:19.388617+00,big_springs_1,224,54.29
2026-02-06 10:02:01.544504+00,lot_50,371,10.17
2026-02-06 10:02:01.430623+00,lot_32,253,1.94
2026-02-06 10:02:01.317521+00,lot_30,1895,11.57
2026-02-06 10:02:01.204459+00,lot_26,429,1.61
2026-02-06 10:02:01.091828+00,lot_24,369,9.11
2026-02-06 10:02:00.977317+00,lot_6,387,0
2026-02-06 10:02:00.731758+00,big_springs_1,226,53.88
2026-02-06 09:01:39.116705+00,lot_50,371,10.17
2026-02-06 09:01:39.003671+00,lot_32,253,1.94
2026-02-06 09:01:38.892729+00,lot_30,1896,11.53
2026-02-06 09:01:38.782603+00,lot_26,429,1.61
2026-02-06 09:01:38.670958+00,lot_24,361,11.08
2026-02-06 09:01:38.553457+00,lot_6,386,0.26
2026-02-06 09:01:38.321955+00,big_springs_1,230,53.06
2026-02-06 08:01:55.627891+00,lot_50,373,9.69
2026-02-06 08:01:55.517619+00,lot_32,253,1.94
2026-02-06 08:01:55.406888+00,lot_30,1894,11.62
2026-02-06 08:01:55.297239+00,lot_26,427,2.06
2026-02-06 08:01:55.186622+00,lot_24,356,12.32
2026-02-06 08:01:55.075871+00,lot_6,387,0
2026-02-06 08:01:54.834979+00,big_springs_1,239,51.22
2026-02-06 07:01:52.489927+00,lot_50,373,9.69
2026-02-06 07:01:52.390017+00,lot_32,250,3.1
2026-02-06 07:01:52.290614+00,lot_30,1880,12.27
2026-02-06 07:01:52.192552+00,lot_26,435,0.23
2026-02-06 07:01:52.092907+00,lot_24,334,17.73
2026-02-06 07:01:51.993814+00,lot_6,386,0.26
2026-02-06 07:01:51.780872+00,big_springs_1,237,51.63
2026-02-06 06:01:25.264214+00,lot_50,369,10.65
2026-02-06 06:01:25.151788+00,lot_32,246,4.65
2026-02-06 06:01:25.03861+00,lot_30,1859,13.25
2026-02-06 06:01:24.92563+00,lot_26,421,3.44
2026-02-06 06:01:24.812426+00,lot_24,312,23.15
2026-02-06 06:01:24.698916+00,lot_6,387,0
2026-02-06 06:01:24.456442+00,big_springs_1,245,50
2026-02-06 05:01:52.286756+00,lot_50,368,10.9
2026-02-06 05:01:52.186752+00,lot_32,243,5.81
2026-02-06 05:01:52.087666+00,lot_30,1793,16.33
2026-02-06 05:01:51.988075+00,lot_26,392,10.09
2026-02-06 05:01:51.888968+00,lot_24,258,36.45
2026-02-06 05:01:51.789192+00,lot_6,387,0
2026-02-06 05:01:51.580646+00,big_springs_1,248,49.39
2026-02-06 04:02:13.428725+00,lot_50,357,13.56
2026-02-06 04:02:13.328065+00,lot_32,231,10.47
2026-02-06 04:02:13.226678+00,lot_30,1660,22.54
2026-02-06 04:02:13.125231+00,lot_26,362,16.97
2026-02-06 04:02:13.024483+00,lot_24,127,68.72
2026-02-06 04:02:12.924+00,lot_6,387,0
2026-02-06 04:02:12.710524+00,big_springs_1,252,48.57
2026-02-06 03:01:30.707533+00,lot_50,336,18.64
2026-02-06 03:01:30.597575+00,lot_32,215,16.67
2026-02-06 03:01:30.486202+00,lot_30,1478,31.03
2026-02-06 03:01:30.375487+00,lot_26,332,23.85
2026-02-06 03:01:30.263794+00,lot_24,110,72.91
2026-02-06 03:01:30.152303+00,lot_6,380,1.81
2026-02-06 03:01:29.9162+00,big_springs_1,248,49.39
2026-02-06 02:02:04.200151+00,lot_50,297,28.09
2026-02-06 02:02:04.08892+00,lot_32,159,38.37
2026-02-06 02:02:03.977329+00,lot_30,1098,48.76
2026-02-06 02:02:03.865776+00,lot_26,295,32.34
2026-02-06 02:02:03.754112+00,lot_24,127,68.72
2026-02-06 02:02:03.642464+00,lot_6,357,7.75
2026-02-06 02:02:03.416744+00,big_springs_1,241,50.82
2026-02-06 01:56:03.017635+00,lot_50,291,29.54
2026-02-06 01:56:02.908913+00,lot_32,152,41.09
2026-02-06 01:56:02.799086+00,lot_30,1065,50.3
2026-02-06 01:56:02.688176+00,lot_26,294,32.57
2026-02-06 01:56:02.577564+00,lot_24,140,65.52
2026-02-06 01:56:02.467018+00,lot_6,353,8.79
2026-02-06 01:56:02.235831+00,big_springs_1,235,52.04
2026-02-06 01:51:14.448592+00,lot_50,285,30.99
2026-02-06 01:51:14.339307+00,lot_32,144,44.19
2026-02-06 01:51:14.228187+00,lot_30,1046,51.19
2026-02-06 01:51:14.117492+00,lot_26,296,32.11
2026-02-06 01:51:14.008044+00,lot_24,151,62.81
2026-02-06 01:51:13.898682+00,lot_6,349,9.82
2026-02-06 01:51:13.677191+00,big_springs_1,234,52.24
2026-02-06 01:46:12.124959+00,lot_50,285,30.99
2026-02-06 01:46:12.026141+00,lot_32,142,44.96
2026-02-06 01:46:11.927182+00,lot_30,1019,52.45
2026-02-06 01:46:11.828097+00,lot_26,294,32.57
2026-02-06 01:46:11.729806+00,lot_24,150,63.05
2026-02-06 01:46:11.630652+00,lot_6,347,10.34
2026-02-06 01:46:11.426928+00,big_springs_1,234,52.24
2026-02-06 01:41:03.652228+00,lot_50,285,30.99
2026-02-06 01:41:03.544872+00,lot_32,140,45.74
2026-02-06 01:41:03.437658+00,lot_30,1001,53.29
2026-02-06 01:41:03.328871+00,lot_26,292,33.03
2026-02-06 01:41:03.22141+00,lot_24,151,62.81
2026-02-06 01:41:03.113893+00,lot_6,341,11.89
2026-02-06 01:41:02.895064+00,big_springs_1,230,53.06
2026-02-06 01:35:52.16542+00,lot_50,282,31.72
2026-02-06 01:35:52.054427+00,lot_32,139,46.12
2026-02-06 01:35:51.942227+00,lot_30,981,54.22
2026-02-06 01:35:51.831703+00,lot_26,287,34.17
2026-02-06 01:35:51.718722+00,lot_24,152,62.56
2026-02-06 01:35:51.606701+00,lot_6,338,12.66
2026-02-06 01:35:51.382696+00,big_springs_1,228,53.47
2026-02-06 01:31:42.710893+00,lot_50,279,32.45
2026-02-06 01:31:42.610847+00,lot_32,139,46.12
2026-02-06 01:31:42.51101+00,lot_30,960,55.2
2026-02-06 01:31:42.411007+00,lot_26,284,34.86
2026-02-06 01:31:42.311971+00,lot_24,149,63.3
2026-02-06 01:31:42.212986+00,lot_6,334,13.7
2026-02-06 01:31:42.014632+00,big_springs_1,227,53.67
2026-02-06 01:25:54.653162+00,lot_50,280,32.2
2026-02-06 01:25:54.541194+00,lot_32,138,46.51
2026-02-06 01:25:54.43037+00,lot_30,943,56
2026-02-06 01:25:54.317486+00,lot_26,279,36.01
2026-02-06 01:25:54.200905+00,lot_24,151,62.81
2026-02-06 01:25:54.087892+00,lot_6,325,16.02
2026-02-06 01:25:53.858648+00,big_springs_1,225,54.08
2026-02-06 01:20:59.545163+00,lot_50,276,33.17
2026-02-06 01:20:59.435456+00,lot_32,132,48.84
2026-02-06 01:20:59.325584+00,lot_30,927,56.74
2026-02-06 01:20:59.214197+00,lot_26,275,36.93
2026-02-06 01:20:59.102314+00,lot_24,145,64.29
2026-02-06 01:20:58.988844+00,lot_6,316,18.35
2026-02-06 01:20:58.763826+00,big_springs_1,226,53.88
2026-02-06 01:15:59.624781+00,lot_50,268,35.11
2026-02-06 01:15:59.5141+00,lot_32,128,50.39
2026-02-06 01:15:59.403185+00,lot_30,901,57.96
2026-02-06 01:15:59.293062+00,lot_26,273,37.39
2026-02-06 01:15:59.181626+00,lot_24,143,64.78
2026-02-06 01:15:59.069016+00,lot_6,304,21.45
2026-02-06 01:15:58.84027+00,big_springs_1,226,53.88
2026-02-06 01:11:01.837086+00,lot_50,262,36.56
2026-02-06 01:11:01.727373+00,lot_32,123,52.33
2026-02-06 01:11:01.617207+00,lot_30,868,59.5
2026-02-06 01:11:01.507754+00,lot_26,266,38.99
2026-02-06 01:11:01.399409+00,lot_24,136,66.5
2026-02-06 01:11:01.289706+00,lot_6,289,25.32
2026-02-06 01:11:00.954348+00,big_springs_1,226,53.88
2026-02-06 01:05:33.090815+00,lot_50,254,38.5
2026-02-06 01:05:32.982926+00,lot_32,117,54.65
2026-02-06 01:05:32.874507+00,lot_30,782,63.51
2026-02-06 01:05:32.766484+00,lot_26,257,41.06
2026-02-06 01:05:32.657071+00,lot_24,134,67
2026-02-06 01:05:32.548256+00,lot_6,273,29.46
2026-02-06 01:05:32.43935+00,big_springs_2,548,48.2
2026-02-06 01:05:32.274607+00,big_springs_1,227,53.67
2026-02-06 01:01:26.561902+00,lot_50,250,39.47
2026-02-06 01:01:26.452249+00,lot_32,105,59.3
2026-02-06 01:01:26.341956+00,lot_30,735,65.7
2026-02-06 01:01:26.232982+00,lot_26,255,41.51
2026-02-06 01:01:26.122608+00,lot_24,139,65.76
2026-02-06 01:01:26.012747+00,lot_6,259,33.07
2026-02-06 01:01:25.902216+00,big_springs_2,531,49.81
2026-02-06 01:01:25.721063+00,big_springs_1,226,53.88
2026-02-06 00:55:26.128608+00,lot_50,245,40.68
2026-02-06 00:55:26.017828+00,lot_32,92,64.34
2026-02-06 00:55:25.907414+00,lot_30,664,69.02
2026-02-06 00:55:25.796831+00,lot_26,254,41.74
2026-02-06 00:55:25.685431+00,lot_24,132,67.49
2026-02-06 00:55:25.576048+00,lot_6,247,36.18
2026-02-06 00:55:25.46597+00,big_springs_2,521,50.76
2026-02-06 00:55:25.297075+00,big_springs_1,228,53.47
2026-02-06 00:50:40.03909+00,lot_50,243,41.16
2026-02-06 00:50:39.928574+00,lot_32,87,66.28
2026-02-06 00:50:39.818114+00,lot_30,621,71.02
2026-02-06 00:50:39.707046+00,lot_26,251,42.43
2026-02-06 00:50:39.596811+00,lot_24,127,68.72
2026-02-06 00:50:39.485685+00,lot_6,235,39.28
2026-02-06 00:50:39.375066+00,big_springs_2,507,52.08
2026-02-06 00:50:39.198876+00,big_springs_1,226,53.88
2026-02-06 00:45:30.139527+00,lot_50,243,41.16
2026-02-06 00:45:30.03784+00,lot_32,83,67.83
2026-02-06 00:45:29.936618+00,lot_30,619,71.12
2026-02-06 00:45:29.836309+00,lot_26,249,42.89
2026-02-06 00:45:29.736224+00,lot_24,128,68.47
2026-02-06 00:45:29.635151+00,lot_6,218,43.67
2026-02-06 00:45:29.534952+00,big_springs_2,492,53.5
2026-02-06 00:45:29.378164+00,big_springs_1,225,54.08
2026-02-06 00:40:31.149058+00,lot_50,245,40.68
2026-02-06 00:40:31.050806+00,lot_32,80,68.99
2026-02-06 00:40:30.95043+00,lot_30,621,71.02
2026-02-06 00:40:30.851945+00,lot_26,246,43.58
2026-02-06 00:40:30.751976+00,lot_24,129,68.23
2026-02-06 00:40:30.653013+00,lot_6,209,45.99
2026-02-06 00:40:30.552439+00,big_springs_2,473,55.29
2026-02-06 00:40:30.400074+00,big_springs_1,225,54.08
2026-02-06 00:35:23.612825+00,lot_50,246,40.44
2026-02-06 00:35:23.501207+00,lot_32,76,70.54
2026-02-06 00:35:23.38981+00,lot_30,612,71.44
2026-02-06 00:35:23.277296+00,lot_26,243,44.27
2026-02-06 00:35:23.165883+00,lot_24,125,69.21
2026-02-06 00:35:23.055485+00,lot_6,198,48.84
2026-02-06 00:35:22.943824+00,big_springs_2,461,56.43
2026-02-06 00:35:22.773338+00,big_springs_1,225,54.08
2026-02-06 00:31:05.030495+00,lot_50,247,40.19
2026-02-06 00:31:04.919083+00,lot_32,76,70.54
2026-02-06 00:31:04.807788+00,lot_30,609,71.58
2026-02-06 00:31:04.696612+00,lot_26,245,43.81
2026-02-06 00:31:04.584103+00,lot_24,123,69.7
2026-02-06 00:31:04.472763+00,lot_6,195,49.61
2026-02-06 00:31:04.360513+00,big_springs_2,459,56.62
2026-02-06 00:31:04.190491+00,big_springs_1,227,53.67
2026-02-06 00:25:21.538136+00,lot_50,247,40.19
2026-02-06 00:25:21.428181+00,lot_32,74,71.32
2026-02-06 00:25:21.318069+00,lot_30,598,72.1
2026-02-06 00:25:21.206128+00,lot_26,242,44.5
2026-02-06 00:25:21.095063+00,lot_24,121,70.2
2026-02-06 00:25:20.981566+00,lot_6,186,51.94
2026-02-06 00:25:20.869115+00,big_springs_2,448,57.66
2026-02-06 00:25:20.697426+00,big_springs_1,227,53.67
2026-02-06 00:20:32.886617+00,lot_50,247,40.19
2026-02-06 00:20:32.786299+00,lot_32,73,71.71
2026-02-06 00:20:32.688342+00,lot_30,591,72.42
2026-02-06 00:20:32.589923+00,lot_26,240,44.95
2026-02-06 00:20:32.492713+00,lot_24,116,71.43
2026-02-06 00:20:32.394792+00,lot_6,181,53.23
2026-02-06 00:20:32.296711+00,big_springs_2,440,58.41
2026-02-06 00:20:32.150037+00,big_springs_1,227,53.67
2026-02-06 00:15:40.297129+00,lot_50,245,40.68
2026-02-06 00:15:40.188698+00,lot_32,71,72.48
2026-02-06 00:15:40.079396+00,lot_30,580,72.94
2026-02-06 00:15:39.969692+00,lot_26,238,45.41
2026-02-06 00:15:39.860098+00,lot_24,116,71.43
2026-02-06 00:15:39.749322+00,lot_6,172,55.56
2026-02-06 00:15:39.638217+00,big_springs_2,433,59.07
2026-02-06 00:15:39.468398+00,big_springs_1,228,53.47
2026-02-06 00:10:34.289826+00,lot_50,244,40.92
2026-02-06 00:10:34.177524+00,lot_32,71,72.48
2026-02-06 00:10:34.064962+00,lot_30,537,74.94
2026-02-06 00:10:33.95235+00,lot_26,238,45.41
2026-02-06 00:10:33.839733+00,lot_24,120,70.44
2026-02-06 00:10:33.728372+00,lot_6,159,58.91
2026-02-06 00:10:33.617169+00,big_springs_2,427,59.64
2026-02-06 00:10:33.447339+00,big_springs_1,225,54.08
2026-02-06 00:05:32.664851+00,lot_50,242,41.4
2026-02-06 00:05:32.554865+00,lot_32,66,74.42
2026-02-06 00:05:32.444828+00,lot_30,504,76.48
2026-02-06 00:05:32.335127+00,lot_26,238,45.41
2026-02-06 00:05:32.224421+00,lot_24,115,71.67
2026-02-06 00:05:32.113915+00,lot_6,153,60.47
2026-02-06 00:05:32.004014+00,big_springs_2,412,61.06
2026-02-06 00:05:31.827898+00,big_springs_1,226,53.88
2026-02-06 00:00:40.218082+00,lot_50,239,42.13
2026-02-06 00:00:40.109216+00,lot_32,65,74.81
2026-02-06 00:00:40.000745+00,lot_30,484,77.41
2026-02-06 00:00:39.892418+00,lot_26,235,46.1
2026-02-06 00:00:39.782467+00,lot_24,118,70.94
2026-02-06 00:00:39.674161+00,lot_6,144,62.79
2026-02-06 00:00:39.565114+00,big_springs_2,398,62.38
2026-02-06 00:00:39.4008+00,big_springs_1,226,53.88
2026-02-05 23:55:33.554255+00,lot_50,237,42.62
2026-02-05 23:55:33.440188+00,lot_32,61,76.36
2026-02-05 23:55:33.328145+00,lot_30,473,77.93
2026-02-05 23:55:33.216774+00,lot_26,229,47.48
2026-02-05 23:55:33.104977+00,lot_24,113,72.17
2026-02-05 23:55:32.992592+00,lot_6,132,65.89
2026-02-05 23:55:32.879379+00,big_springs_2,393,62.85
2026-02-05 23:55:32.701297+00,big_springs_1,226,53.88
2026-02-05 23:50:49.587864+00,lot_50,237,42.62
2026-02-05 23:50:49.476317+00,lot_32,55,78.68
2026-02-05 23:50:49.366127+00,lot_30,456,78.72
2026-02-05 23:50:49.253741+00,lot_26,224,48.62
2026-02-05 23:50:49.141632+00,lot_24,113,72.17
2026-02-05 23:50:49.029388+00,lot_6,124,67.96
2026-02-05 23:50:48.91648+00,big_springs_2,382,63.89
2026-02-05 23:50:48.74581+00,big_springs_1,227,53.67
2026-02-05 23:45:25.995781+00,lot_50,234,43.34
2026-02-05 23:45:25.882726+00,lot_32,52,79.84
2026-02-05 23:45:25.770575+00,lot_30,438,79.56
2026-02-05 23:45:25.658162+00,lot_26,218,50
2026-02-05 23:45:25.54576+00,lot_24,111,72.66
2026-02-05 23:45:25.433865+00,lot_6,113,70.8
2026-02-05 23:45:25.321138+00,big_springs_2,367,65.31
2026-02-05 23:45:25.144238+00,big_springs_1,223,54.49
2026-02-05 23:40:34.480296+00,lot_50,229,44.55
2026-02-05 23:40:34.38069+00,lot_32,49,81.01
2026-02-05 23:40:34.282187+00,lot_30,410,80.87
2026-02-05 23:40:34.183438+00,lot_26,209,52.06
2026-02-05 23:40:34.084472+00,lot_24,110,72.91
2026-02-05 23:40:33.984698+00,lot_6,108,72.09
2026-02-05 23:40:33.884795+00,big_springs_2,354,66.54
2026-02-05 23:40:33.733919+00,big_springs_1,220,55.1
2026-02-05 23:35:35.641506+00,lot_50,224,45.76
2026-02-05 23:35:35.531441+00,lot_32,40,84.5
2026-02-05 23:35:35.420609+00,lot_30,349,83.71
2026-02-05 23:35:35.310334+00,lot_26,206,52.75
2026-02-05 23:35:35.199066+00,lot_24,106,73.89
2026-02-05 23:35:35.088845+00,lot_6,98,74.68
2026-02-05 23:35:34.978668+00,big_springs_2,347,67.2
2026-02-05 23:35:34.799872+00,big_springs_1,220,55.1
2026-02-05 23:30:26.380378+00,lot_50,218,47.22
2026-02-05 23:30:26.28117+00,lot_32,35,86.43
2026-02-05 23:30:26.181686+00,lot_30,272,87.31
2026-02-05 23:30:26.082507+00,lot_26,202,53.67
2026-02-05 23:30:25.982526+00,lot_24,101,75.12
2026-02-05 23:30:25.883271+00,lot_6,95,75.45
2026-02-05 23:30:25.78441+00,big_springs_2,333,68.53
2026-02-05 23:30:25.631716+00,big_springs_1,221,54.9
2026-02-05 23:25:26.460834+00,lot_50,213,48.43
2026-02-05 23:25:26.351498+00,lot_32,31,87.98
2026-02-05 23:25:26.24184+00,lot_30,257,88.01
2026-02-05 23:25:26.133005+00,lot_26,186,57.34
2026-02-05 23:25:26.02368+00,lot_24,92,77.34
2026-02-05 23:25:25.913001+00,lot_6,92,76.23
2026-02-05 23:25:25.803235+00,big_springs_2,326,69.19
2026-02-05 23:25:25.621523+00,big_springs_1,218,55.51
2026-02-05 23:20:43.751029+00,lot_50,212,48.67
2026-02-05 23:20:43.639931+00,lot_32,36,86.05
2026-02-05 23:20:43.524893+00,lot_30,236,88.99
2026-02-05 23:20:43.413277+00,lot_26,164,62.39
2026-02-05 23:20:43.302323+00,lot_24,88,78.33
2026-02-05 23:20:43.190718+00,lot_6,94,75.71
2026-02-05 23:20:43.07861+00,big_springs_2,321,69.66
2026-02-05 23:20:42.908289+00,big_springs_1,217,55.71
2026-02-05 23:15:36.577906+00,lot_50,207,49.88
2026-02-05 23:15:36.476948+00,lot_32,37,85.66
2026-02-05 23:15:36.379198+00,lot_30,224,89.55
2026-02-05 23:15:36.277188+00,lot_26,151,65.37
2026-02-05 23:15:36.176586+00,lot_24,81,80.05
2026-02-05 23:15:36.076399+00,lot_6,95,75.45
2026-02-05 23:15:35.974815+00,big_springs_2,319,69.85
2026-02-05 23:15:35.808447+00,big_springs_1,216,55.92
2026-02-05 23:10:33.308158+00,lot_50,204,50.61
2026-02-05 23:10:33.200398+00,lot_32,40,84.5
2026-02-05 23:10:33.092619+00,lot_30,224,89.55
2026-02-05 23:10:32.985804+00,lot_26,155,64.45
2026-02-05 23:10:32.878353+00,lot_24,77,81.03
2026-02-05 23:10:32.77176+00,lot_6,100,74.16
2026-02-05 23:10:32.664928+00,big_springs_2,317,70.04
2026-02-05 23:10:32.503277+00,big_springs_1,215,56.12
2026-02-05 23:05:40.785208+00,lot_50,201,51.33
2026-02-05 23:05:40.679138+00,lot_32,40,84.5
2026-02-05 23:05:40.572193+00,lot_30,219,89.78
2026-02-05 23:05:40.466182+00,lot_26,166,61.93
2026-02-05 23:05:40.359453+00,lot_24,52,87.19
2026-02-05 23:05:40.251686+00,lot_6,104,73.13
2026-02-05 23:05:40.143611+00,big_springs_2,314,70.32
2026-02-05 23:05:39.97922+00,big_springs_1,216,55.92
2026-02-05 23:00:32.368148+00,lot_50,195,52.78
2026-02-05 23:00:32.258893+00,lot_32,34,86.82
2026-02-05 23:00:32.149081+00,lot_30,192,91.04
2026-02-05 23:00:32.039468+00,lot_26,166,61.93
2026-02-05 23:00:31.930838+00,lot_24,33,91.87
2026-02-05 23:00:31.821226+00,lot_6,102,73.64
2026-02-05 23:00:31.711568+00,big_springs_2,314,70.32
2026-02-05 23:00:31.545283+00,big_springs_1,216,55.92
2026-02-05 22:55:28.050602+00,lot_50,194,53.03
2026-02-05 22:55:27.950278+00,lot_32,33,87.21
2026-02-05 22:55:27.849491+00,lot_30,186,91.32
2026-02-05 22:55:27.749155+00,lot_26,169,61.24
2026-02-05 22:55:27.650089+00,lot_24,36,91.13
2026-02-05 22:55:27.549608+00,lot_6,100,74.16
2026-02-05 22:55:27.44919+00,big_springs_2,304,71.27
2026-02-05 22:55:27.298147+00,big_springs_1,216,55.92
2026-02-05 22:50:50.656483+00,lot_50,194,53.03
2026-02-05 22:50:50.54808+00,lot_32,40,84.5
2026-02-05 22:50:50.438386+00,lot_30,177,91.74
2026-02-05 22:50:50.330555+00,lot_26,176,59.63
2026-02-05 22:50:50.221605+00,lot_24,36,91.13
2026-02-05 22:50:50.113305+00,lot_6,99,74.42
2026-02-05 22:50:50.005607+00,big_springs_2,302,71.46
2026-02-05 22:50:49.841789+00,big_springs_1,215,56.12
2026-02-05 22:45:37.738788+00,lot_50,193,53.27
2026-02-05 22:45:37.631744+00,lot_32,39,84.88
2026-02-05 22:45:37.524349+00,lot_30,168,92.16
2026-02-05 22:45:37.41689+00,lot_26,189,56.65
